Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type
11166,35055,TCP,149,Control,FTP
50329,18497,UDP,299,Control,HTTP
58749,7240,TCP,245,Control,DNS
3331,18205,UDP,174,Control,HTTP
4100,64729,UDP,846,Data,FTP
65150,50183,UDP,436,Data,FTP
54194,3848,ICMP,864,Data,FTP
24401,46247,ICMP,942,Control,DNS
61602,33718,UDP,758,Control,FTP
47884,40867,TCP,873,Data,HTTP
25785,33484,TCP,157,Control,HTTP
64067,63819,TCP,1167,Data,FTP
62434,59885,TCP,1020,Control,DNS
42077,30391,ICMP,862,Data,DNS
28445,34575,UDP,414,Control,DNS
61523,52738,UDP,109,Data,DNS
32886,37288,UDP,883,Control,FTP
19499,5845,TCP,86,Data,HTTP
59793,42923,ICMP,870,Control,DNS
59683,16383,ICMP,174,Data,FTP
7115,28794,ICMP,1321,Control,HTTP
21532,42337,ICMP,1441,Control,FTP
44736,2667,UDP,1103,Control,FTP
7589,55462,ICMP,275,Control,HTTP
24995,13834,TCP,1034,Data,HTTP
45018,24101,UDP,510,Data,DNS
53726,34939,TCP,156,Data,DNS
54720,36752,ICMP,313,Control,DNS
52279,39205,ICMP,736,Control,HTTP
45138,47311,TCP,578,Data,FTP
32333,57055,TCP,686,Data,DNS
27811,19764,ICMP,1484,Data,DNS
33173,13022,UDP,1213,Data,DNS
9437,41916,UDP,1066,Data,HTTP
4010,27610,UDP,129,Control,DNS
23341,14988,ICMP,1065,Data,DNS
52554,6630,UDP,563,Control,FTP
43791,2068,ICMP,1342,Control,HTTP
28746,9143,UDP,132,Data,HTTP
47614,46413,ICMP,553,Data,HTTP
36724,62115,TCP,945,Control,HTTP
46541,39044,TCP,309,Data,HTTP
39326,5968,ICMP,580,Data,FTP
52810,33503,UDP,1028,Control,FTP
18089,34211,ICMP,860,Control,DNS
17177,53501,UDP,840,Data,DNS
56148,58476,ICMP,889,Control,HTTP
22392,49933,TCP,1448,Control,DNS
36729,21633,TCP,343,Data,DNS
5997,47421,ICMP,765,Data,DNS
58797,31202,UDP,1282,Control,DNS
2165,10530,TCP,1092,Data,DNS
32393,65527,TCP,452,Control,HTTP
57799,3619,UDP,686,Data,DNS
44665,50876,UDP,783,Data,DNS
4932,22478,UDP,563,Control,DNS
20128,57250,ICMP,376,Data,HTTP
59833,62986,TCP,167,Data,HTTP
31201,1785,TCP,508,Control,HTTP
28994,54172,ICMP,733,Control,DNS
43670,20140,UDP,845,Data,HTTP
32854,29129,TCP,159,Data,DNS
36847,59532,UDP,325,Data,HTTP
40902,57147,TCP,978,Control,HTTP
60171,46977,UDP,123,Control,FTP
3895,9820,ICMP,596,Control,FTP
20293,56236,ICMP,944,Control,FTP
11489,42609,TCP,1276,Data,DNS
37393,16083,ICMP,333,Control,FTP
35958,4631,UDP,869,Data,FTP
7892,50144,UDP,753,Control,DNS
13990,4230,UDP,787,Control,DNS
25165,37672,ICMP,543,Data,DNS
37369,9008,TCP,1010,Data,FTP
13301,11176,TCP,1216,Data,DNS
3992,19394,UDP,897,Data,DNS
57434,47133,ICMP,448,Control,FTP
56786,58371,ICMP,909,Control,FTP
8239,42513,TCP,626,Control,FTP
4643,15781,TCP,610,Control,HTTP
41852,59986,ICMP,176,Data,HTTP
26040,1388,UDP,1229,Data,HTTP
24075,20409,ICMP,1471,Control,DNS
54687,11568,UDP,357,Data,DNS
25521,37513,UDP,90,Data,DNS
19242,27454,ICMP,831,Control,FTP
21250,53077,TCP,1229,Data,HTTP
8979,61591,ICMP,1109,Data,FTP
58338,34027,TCP,499,Data,HTTP
57396,19761,TCP,1278,Data,FTP
11889,8816,TCP,216,Data,HTTP
60150,34248,TCP,93,Control,DNS
33158,46392,ICMP,674,Data,FTP
12824,53410,TCP,1349,Data,FTP
27771,36264,TCP,65,Data,DNS
32825,61199,TCP,126,Control,HTTP
39670,6684,UDP,514,Control,FTP
49962,22183,ICMP,88,Control,DNS
63036,41488,TCP,1257,Data,FTP
7446,38340,TCP,1201,Control,HTTP
61585,15951,UDP,383,Data,HTTP
61726,56799,UDP,301,Data,HTTP
28929,48952,ICMP,766,Data,HTTP
31151,15149,TCP,490,Data,HTTP
36326,36615,UDP,425,Data,HTTP
17387,28792,UDP,170,Control,DNS
56845,64340,ICMP,474,Data,FTP
53345,50961,ICMP,313,Control,FTP
59903,6665,ICMP,1103,Data,HTTP
8143,52949,UDP,261,Data,DNS
46348,32977,UDP,912,Data,HTTP
12681,16733,ICMP,1403,Data,HTTP
12041,23000,ICMP,617,Data,FTP
40149,64427,TCP,148,Control,FTP
13283,43781,TCP,1227,Data,DNS
52190,32905,ICMP,252,Control,HTTP
32106,6598,UDP,1071,Data,DNS
33538,11212,ICMP,1059,Data,HTTP
16975,30997,UDP,225,Control,HTTP
61734,48135,TCP,1477,Control,HTTP
10853,34339,ICMP,1085,Control,HTTP
7669,45882,UDP,1126,Control,FTP
49762,31552,UDP,425,Control,HTTP
37665,33573,TCP,659,Data,HTTP
38829,30938,ICMP,935,Data,DNS
39124,33300,ICMP,1037,Control,FTP
54047,15196,ICMP,1345,Data,DNS
7970,53118,TCP,458,Data,HTTP
55668,18203,ICMP,1023,Control,FTP
33984,39695,TCP,1471,Data,DNS
4007,61581,UDP,1120,Data,DNS
31940,21342,UDP,931,Data,DNS
3442,50339,UDP,602,Control,HTTP
46715,1637,TCP,1417,Data,FTP
43602,65029,ICMP,1400,Data,DNS
61814,19927,UDP,759,Control,HTTP
20689,3124,TCP,763,Control,FTP
24923,43507,ICMP,454,Data,FTP
7792,59616,UDP,1458,Control,HTTP
29059,62431,UDP,1083,Control,HTTP
14952,44619,TCP,217,Data,DNS
13000,27644,UDP,1316,Control,FTP
11675,13967,ICMP,654,Data,HTTP
46791,19685,ICMP,1148,Data,FTP
32979,25391,ICMP,1335,Control,HTTP
44373,41113,TCP,986,Data,DNS
18694,21219,ICMP,142,Data,HTTP
17387,62841,ICMP,481,Control,FTP
42203,19035,ICMP,854,Control,FTP
31048,4164,ICMP,428,Data,DNS
63017,52568,ICMP,154,Data,FTP
39753,35106,TCP,718,Data,FTP
60834,56592,UDP,712,Data,HTTP
46192,17599,ICMP,769,Data,DNS
37507,64358,ICMP,1497,Control,HTTP
23666,22422,UDP,1236,Data,FTP
32454,19014,TCP,653,Control,FTP
12790,20859,UDP,841,Data,FTP
9849,43560,ICMP,1045,Control,FTP
11646,46024,ICMP,515,Control,FTP
8957,10075,UDP,830,Control,DNS
8622,54287,ICMP,180,Control,FTP
53994,41833,ICMP,473,Data,FTP
37999,16450,ICMP,1441,Data,DNS
57920,45854,TCP,1167,Control,HTTP
11346,59353,ICMP,1317,Data,FTP
45480,32551,ICMP,1289,Control,HTTP
28500,8253,UDP,1135,Control,HTTP
39400,54262,TCP,944,Data,FTP
57356,60014,ICMP,99,Control,DNS
63824,48587,TCP,281,Control,FTP
63392,41750,TCP,638,Control,DNS
59826,39342,UDP,785,Data,DNS
18512,33869,UDP,911,Control,HTTP
14958,5253,UDP,226,Data,DNS
49642,59232,UDP,647,Control,DNS
32402,8272,ICMP,555,Data,FTP
6548,44438,TCP,1489,Control,DNS
15573,40743,UDP,1103,Control,DNS
24386,2256,UDP,166,Control,HTTP
61340,49830,ICMP,1157,Control,HTTP
39139,10706,ICMP,217,Data,FTP
15649,63356,ICMP,487,Data,HTTP
52564,44569,TCP,449,Control,HTTP
50561,37602,TCP,952,Control,FTP
64869,37124,ICMP,927,Control,HTTP
18086,38448,UDP,1301,Control,FTP
16277,52441,UDP,117,Data,FTP
25152,35004,TCP,1230,Data,FTP
7834,17201,UDP,877,Control,FTP
40886,37658,ICMP,153,Data,FTP
27671,36256,UDP,638,Data,DNS
19453,20585,ICMP,828,Data,DNS
14996,40306,ICMP,289,Data,FTP
34452,23079,ICMP,113,Data,DNS
51394,44730,UDP,705,Data,FTP
1959,34479,ICMP,117,Control,DNS
54970,12965,TCP,1448,Control,HTTP
20619,42770,UDP,464,Data,FTP
64301,30750,ICMP,1192,Control,FTP
61678,55725,UDP,145,Data,DNS
1420,49222,TCP,634,Control,FTP
24197,31937,UDP,247,Control,DNS
7645,51558,TCP,291,Control,HTTP
6621,23322,UDP,682,Data,HTTP
1490,24101,UDP,207,Control,DNS
1600,28555,UDP,116,Data,FTP
51538,5345,TCP,849,Data,HTTP
39513,51857,ICMP,347,Data,HTTP
37770,48061,ICMP,725,Control,DNS
40888,54985,TCP,429,Data,FTP
58741,12479,UDP,853,Data,HTTP
6356,9920,ICMP,685,Data,FTP
56068,62504,ICMP,1001,Control,FTP
27364,20323,TCP,1010,Control,DNS
59528,3999,UDP,971,Control,FTP
5158,40325,UDP,1450,Control,FTP
20573,14448,UDP,1210,Data,FTP
60461,50928,ICMP,575,Data,HTTP
34536,31558,TCP,747,Control,DNS
2573,28572,TCP,1085,Control,DNS
23808,30122,ICMP,78,Data,FTP
27832,13005,ICMP,164,Control,DNS
17451,46665,TCP,1358,Control,HTTP
34490,23486,ICMP,222,Data,DNS
13834,2167,UDP,385,Data,HTTP
2488,62099,TCP,1239,Data,DNS
39510,52390,ICMP,1500,Control,HTTP
28439,56832,UDP,188,Control,HTTP
27657,31644,UDP,359,Control,FTP
44708,54475,TCP,78,Control,DNS
4654,52938,UDP,456,Control,FTP
19459,18848,TCP,262,Data,FTP
30077,13180,TCP,1096,Data,HTTP
49051,2444,UDP,902,Data,HTTP
18197,47354,TCP,869,Data,FTP
58376,3802,ICMP,641,Data,HTTP
4928,43479,TCP,672,Data,DNS
30999,20585,ICMP,636,Data,DNS
2438,60770,UDP,1037,Control,HTTP
21894,28159,TCP,422,Control,FTP
56897,22287,UDP,1480,Control,HTTP
62582,48787,ICMP,1470,Control,DNS
65241,5160,ICMP,1165,Data,FTP
2098,31034,TCP,1215,Data,FTP
4845,42179,UDP,353,Data,HTTP
64025,26739,ICMP,562,Data,FTP
53091,57944,UDP,1125,Control,FTP
13580,35592,ICMP,1340,Data,DNS
38445,30804,UDP,1432,Control,FTP
49245,37728,UDP,1304,Data,FTP
44535,47409,TCP,1239,Data,HTTP
3347,11427,TCP,1421,Control,FTP
13948,19548,TCP,1127,Control,DNS
63883,25584,ICMP,293,Control,DNS
17924,56503,ICMP,1411,Data,HTTP
11780,14779,UDP,212,Control,FTP
64463,9897,UDP,112,Data,HTTP
54190,16589,UDP,882,Data,HTTP
58095,64853,TCP,595,Control,DNS
42998,20732,ICMP,836,Data,HTTP
32421,5971,ICMP,204,Data,HTTP
40408,30354,UDP,642,Control,DNS
6993,53895,TCP,765,Data,FTP
46963,33576,TCP,406,Control,DNS
31606,35416,UDP,406,Data,DNS
32303,22684,UDP,194,Control,FTP
60107,58568,TCP,862,Control,DNS
13304,25865,ICMP,1249,Control,HTTP
50042,5964,UDP,328,Control,FTP
23636,51152,UDP,525,Control,HTTP
25239,41070,TCP,433,Control,HTTP
51516,12524,UDP,1238,Control,HTTP
19947,17022,ICMP,990,Data,DNS
8771,52215,UDP,507,Data,FTP
4690,17152,ICMP,1431,Control,HTTP
37130,5942,ICMP,407,Data,DNS
38617,14291,UDP,1174,Control,HTTP
58834,64619,ICMP,520,Control,FTP
56741,45019,ICMP,580,Control,FTP
3491,14839,ICMP,1239,Control,HTTP
40007,15289,ICMP,521,Control,DNS
57360,36372,ICMP,399,Data,HTTP
61859,10854,UDP,187,Control,HTTP
8190,8525,TCP,468,Data,HTTP
14947,43554,UDP,1040,Control,DNS
13460,30057,ICMP,1081,Control,FTP
18432,41041,UDP,300,Control,HTTP
53444,5314,UDP,660,Data,FTP
1936,37506,UDP,1446,Data,HTTP
21897,59207,TCP,126,Data,HTTP
13186,26861,TCP,631,Data,HTTP
19511,10461,ICMP,1278,Data,FTP
14055,35238,ICMP,607,Data,FTP
1478,61675,TCP,238,Control,FTP
12258,14186,ICMP,1153,Data,FTP
39087,60291,ICMP,651,Control,DNS
38312,63706,UDP,754,Data,FTP
64733,22840,UDP,246,Data,DNS
22905,46702,UDP,1381,Data,HTTP
17323,52597,ICMP,1267,Control,HTTP
61936,25435,TCP,343,Control,FTP
27990,16551,TCP,850,Data,DNS
37596,42857,ICMP,1295,Control,FTP
58714,14448,TCP,220,Data,DNS
23643,57378,ICMP,688,Control,DNS
65137,26575,UDP,337,Control,FTP
1429,8362,ICMP,415,Data,FTP
56177,65403,TCP,1465,Data,DNS
54839,60347,TCP,384,Data,HTTP
51454,54946,TCP,394,Control,DNS
35758,25200,UDP,642,Data,FTP
43323,30057,TCP,984,Control,DNS
31256,42724,TCP,386,Control,HTTP
16501,16716,TCP,1092,Data,DNS
22776,59951,ICMP,1163,Data,HTTP
44426,40654,UDP,1038,Control,FTP
4766,25201,ICMP,765,Control,HTTP
19546,26308,TCP,446,Data,HTTP
16348,27374,TCP,898,Control,HTTP
57599,7847,TCP,1158,Control,HTTP
3405,60837,TCP,1182,Data,DNS
46026,4722,UDP,369,Control,HTTP
42940,58444,UDP,1038,Data,DNS
11984,20841,ICMP,1078,Control,HTTP
20033,21883,ICMP,274,Control,FTP
9510,63407,TCP,593,Control,FTP
14335,38850,ICMP,362,Control,DNS
20453,53737,ICMP,67,Control,HTTP
46682,10184,TCP,192,Control,HTTP
14388,32850,UDP,1140,Data,DNS
1961,46008,TCP,1411,Data,DNS
50368,7076,TCP,663,Data,HTTP
45325,6079,UDP,1157,Control,DNS
22372,18127,ICMP,249,Data,DNS
23163,43207,UDP,1220,Control,FTP
38151,20455,UDP,380,Control,DNS
49030,59950,UDP,171,Control,HTTP
37142,34375,ICMP,285,Data,DNS
59421,58193,UDP,828,Control,FTP
19233,53625,UDP,667,Control,HTTP
20736,5148,UDP,259,Control,FTP
25771,41641,TCP,534,Control,DNS
35073,47242,UDP,1451,Control,DNS
43008,59574,UDP,322,Control,DNS
36287,19163,TCP,102,Data,DNS
8285,26742,UDP,1499,Control,DNS
55515,13981,UDP,374,Data,FTP
1399,43571,UDP,1447,Data,HTTP
14195,50363,UDP,1324,Control,HTTP
32539,54213,TCP,1163,Data,DNS
24043,45466,TCP,195,Control,DNS
61497,60526,TCP,1423,Data,FTP
29126,5721,ICMP,951,Control,FTP
18838,63728,TCP,777,Data,FTP
52506,37332,UDP,390,Control,HTTP
30858,4160,UDP,322,Control,FTP
52831,20213,ICMP,905,Data,DNS
57246,31898,ICMP,273,Data,FTP
58278,52332,ICMP,659,Data,DNS
22784,50376,TCP,1231,Control,HTTP
1463,37645,UDP,1340,Control,HTTP
44684,29022,UDP,1431,Data,HTTP
24674,22013,UDP,931,Data,DNS
64013,3134,ICMP,952,Data,FTP
51355,51715,TCP,156,Data,DNS
26607,57794,UDP,92,Control,FTP
34763,35903,TCP,1381,Control,HTTP
27361,22677,ICMP,264,Control,HTTP
7134,15786,TCP,100,Data,FTP
50221,12601,UDP,1132,Control,FTP
63866,16591,ICMP,1225,Control,HTTP
1446,11321,UDP,331,Data,HTTP
20802,20065,ICMP,1492,Control,FTP
14044,25863,TCP,991,Data,FTP
11847,49150,UDP,748,Data,DNS
16858,50102,UDP,414,Control,HTTP
29924,45629,ICMP,641,Data,HTTP
50176,39672,UDP,1418,Control,FTP
37167,37470,TCP,320,Control,HTTP
59612,40755,UDP,504,Data,DNS
48112,39330,UDP,1275,Data,DNS
47513,14796,ICMP,995,Control,FTP
58142,29997,ICMP,716,Data,DNS
34655,59393,TCP,993,Control,HTTP
37040,25166,UDP,1288,Control,HTTP
36943,3323,UDP,547,Data,HTTP
13642,11525,UDP,667,Data,HTTP
48332,38775,UDP,1136,Control,DNS
42381,48279,ICMP,1425,Data,FTP
38638,37985,TCP,656,Data,FTP
59190,9662,UDP,235,Control,HTTP
14186,62132,TCP,1447,Data,FTP
26026,60471,UDP,1146,Control,FTP
3683,47637,TCP,305,Data,FTP
35828,16801,ICMP,1089,Data,DNS
16186,44673,UDP,756,Data,DNS
8150,19140,UDP,1423,Control,DNS
19346,40829,UDP,935,Data,DNS
6472,43998,TCP,514,Control,DNS
57285,50011,TCP,1245,Data,HTTP
41037,19553,TCP,1194,Data,DNS
24912,3141,TCP,1087,Data,FTP
4128,5653,TCP,732,Control,DNS
4633,31026,ICMP,709,Control,FTP
18571,53246,TCP,279,Control,DNS
51018,48701,ICMP,1428,Control,HTTP
43729,22475,UDP,1118,Data,HTTP
48556,49224,UDP,736,Data,FTP
26710,26888,UDP,946,Data,HTTP
39235,19493,UDP,1284,Control,DNS
27024,29231,UDP,344,Control,FTP
50210,41520,TCP,1199,Control,DNS
15699,56764,UDP,1400,Data,DNS
40705,2866,TCP,83,Control,FTP
12981,10789,ICMP,301,Control,FTP
39777,43643,ICMP,1129,Data,HTTP
47512,54819,UDP,1220,Control,HTTP
57625,58868,ICMP,894,Data,DNS
34361,46414,ICMP,255,Data,DNS
11576,42862,ICMP,705,Control,HTTP
8111,50101,ICMP,166,Data,DNS
64542,18914,UDP,933,Control,FTP
42778,8038,TCP,1334,Data,FTP
38540,65267,UDP,1252,Control,FTP
48809,29003,ICMP,1107,Control,HTTP
29363,2389,TCP,97,Control,DNS
28826,34999,UDP,599,Data,HTTP
23639,20035,ICMP,320,Data,HTTP
47261,32948,UDP,1353,Data,HTTP
36782,32455,UDP,440,Data,DNS
60293,63518,TCP,136,Control,HTTP
58370,63187,TCP,898,Control,DNS
59651,49756,UDP,986,Control,FTP
15331,54107,ICMP,1189,Data,DNS
4779,9837,ICMP,429,Data,DNS
16601,11394,UDP,1070,Control,FTP
13106,47229,ICMP,336,Data,FTP
56482,53935,ICMP,1281,Control,DNS
21060,48674,TCP,985,Data,FTP
26814,50368,UDP,74,Control,DNS
11418,18983,TCP,629,Data,DNS
33500,15909,ICMP,1477,Data,FTP
7148,10360,ICMP,488,Data,HTTP
45574,38142,UDP,509,Control,FTP
38187,63057,ICMP,683,Data,HTTP
41997,24715,ICMP,730,Control,HTTP
10320,2368,UDP,1083,Control,FTP
64759,36788,ICMP,575,Control,FTP
32596,2838,UDP,75,Control,DNS
45876,20916,TCP,1154,Control,HTTP
17037,38452,TCP,1381,Control,DNS
39488,46955,TCP,822,Control,HTTP
47260,59015,TCP,879,Data,DNS
7804,28503,TCP,648,Data,HTTP
37270,47138,ICMP,88,Control,HTTP
58220,42440,ICMP,87,Control,HTTP
44388,25681,UDP,1195,Control,DNS
20491,45196,UDP,230,Data,DNS
9260,48175,ICMP,1106,Control,FTP
9955,46905,UDP,396,Control,FTP
58539,38147,UDP,1130,Control,HTTP
61308,18966,UDP,922,Control,DNS
14564,54972,TCP,271,Control,HTTP
47892,37660,UDP,1368,Data,DNS
36021,5164,ICMP,191,Data,FTP
35242,32258,ICMP,1448,Data,FTP
6446,64290,UDP,1456,Data,HTTP
34686,14573,TCP,1158,Data,HTTP
4737,46275,ICMP,258,Data,DNS
50282,5842,TCP,1069,Data,FTP
30899,62021,UDP,992,Control,DNS
13496,44188,TCP,822,Control,DNS
64442,26577,UDP,1327,Data,HTTP
2036,23208,ICMP,1036,Control,HTTP
54646,19699,ICMP,1223,Control,HTTP
33403,55131,UDP,1449,Data,HTTP
62963,7085,ICMP,804,Data,DNS
12210,54556,TCP,882,Data,FTP
53629,22613,UDP,744,Data,DNS
42950,34237,UDP,358,Control,HTTP
4882,51918,TCP,602,Control,DNS
12135,17571,UDP,84,Data,HTTP
65419,63044,UDP,923,Data,HTTP
50537,50793,TCP,1425,Control,HTTP
53721,54673,UDP,971,Data,FTP
29625,44540,ICMP,888,Data,HTTP
32261,17658,UDP,762,Control,FTP
53281,31434,UDP,82,Data,FTP
29499,4490,TCP,1464,Control,HTTP
56004,19226,TCP,180,Control,HTTP
28900,4205,TCP,1010,Control,DNS
12171,58168,ICMP,1332,Data,HTTP
58437,24774,UDP,991,Control,DNS
55043,10232,ICMP,631,Control,FTP
2457,56635,ICMP,199,Data,DNS
49047,1976,TCP,1465,Control,HTTP
46707,32821,UDP,669,Control,FTP
14351,31996,ICMP,220,Data,FTP
36724,11309,UDP,344,Control,FTP
59632,2253,ICMP,1263,Control,FTP
53533,30749,ICMP,514,Control,DNS
59993,43882,UDP,97,Control,HTTP
5148,29329,ICMP,1155,Data,DNS
63505,44147,ICMP,283,Control,FTP
5787,48806,UDP,771,Data,DNS
35142,56466,UDP,79,Data,HTTP
64514,37063,UDP,1256,Control,DNS
43464,53222,TCP,361,Control,HTTP
30681,28550,TCP,856,Control,FTP
36198,47655,UDP,762,Control,FTP
54604,42557,UDP,1122,Data,DNS
40514,22759,UDP,843,Data,FTP
28113,7817,TCP,516,Control,HTTP
3187,56947,TCP,313,Control,HTTP
25476,38529,UDP,174,Data,HTTP
34747,19839,UDP,493,Control,FTP
19851,55968,UDP,915,Control,DNS
10752,13356,ICMP,267,Data,FTP
59610,32217,ICMP,902,Control,HTTP
23782,49873,ICMP,302,Data,HTTP
25098,30937,ICMP,1103,Data,DNS
42015,20446,UDP,905,Data,HTTP
33764,55596,ICMP,691,Control,FTP
25980,14532,ICMP,337,Control,HTTP
5955,47801,UDP,424,Control,DNS
2811,46908,UDP,423,Control,FTP
37484,11340,UDP,636,Control,HTTP
43628,28315,ICMP,903,Data,FTP
18866,33211,UDP,1070,Data,HTTP
43638,54377,UDP,232,Data,HTTP
37763,59961,TCP,515,Data,FTP
29026,34873,ICMP,87,Data,FTP
18426,27236,TCP,231,Data,FTP
9391,57592,TCP,923,Data,HTTP
16925,63262,ICMP,939,Data,DNS
38621,52435,ICMP,468,Data,FTP
7428,9159,ICMP,1270,Control,DNS
64419,32337,ICMP,68,Control,DNS
12968,51212,UDP,552,Control,DNS
11510,1679,TCP,935,Data,FTP
37717,16531,UDP,544,Data,DNS
61904,45957,UDP,1362,Control,HTTP
37349,16949,TCP,1497,Data,FTP
32168,34443,TCP,848,Control,DNS
45307,34777,TCP,87,Control,DNS
11893,12915,UDP,746,Data,HTTP
53141,50776,ICMP,784,Control,FTP
23585,8590,TCP,545,Control,HTTP
28815,58068,ICMP,328,Control,DNS
20705,53710,TCP,1177,Control,DNS
25888,30061,ICMP,108,Control,HTTP
22235,46439,ICMP,763,Control,HTTP
25058,55643,UDP,402,Data,DNS
46629,31490,ICMP,707,Data,DNS
40479,38703,ICMP,835,Control,DNS
16202,41711,TCP,83,Data,DNS
53453,26682,UDP,430,Data,FTP
8675,25243,TCP,891,Data,HTTP
41388,17504,TCP,861,Control,HTTP
9424,7979,ICMP,643,Data,HTTP
5748,39529,UDP,250,Control,FTP
51773,1094,UDP,128,Control,FTP
55802,14003,UDP,282,Control,HTTP
4700,10862,ICMP,744,Control,DNS
8543,38179,UDP,1180,Control,FTP
48198,1970,ICMP,598,Control,HTTP
24682,25370,UDP,1298,Data,HTTP
55124,13045,ICMP,1207,Control,DNS
34919,21000,TCP,394,Data,FTP
39545,35056,ICMP,1160,Control,HTTP
58719,46724,ICMP,1135,Data,DNS
8653,14459,UDP,1458,Data,DNS
12213,54796,ICMP,916,Control,FTP
31355,33816,ICMP,140,Control,HTTP
29008,24999,ICMP,450,Data,DNS
33657,30974,UDP,1402,Control,FTP
41528,13860,TCP,491,Control,FTP
27481,22864,ICMP,988,Control,DNS
31504,50312,TCP,493,Data,DNS
38109,1465,ICMP,1367,Control,FTP
52651,52055,ICMP,808,Control,HTTP
38757,59451,TCP,1460,Control,FTP
17090,45014,ICMP,705,Data,DNS
47107,47636,UDP,1364,Data,HTTP
54700,22580,UDP,776,Data,HTTP
18298,29649,TCP,132,Data,DNS
3254,17272,ICMP,537,Data,FTP
7779,52635,ICMP,163,Data,DNS
16667,4287,ICMP,161,Control,HTTP
13762,9051,ICMP,588,Control,FTP
29731,7511,ICMP,506,Control,HTTP
33649,63274,TCP,1269,Data,HTTP
53748,6331,ICMP,1126,Control,DNS
8071,36940,ICMP,490,Control,HTTP
57309,64261,TCP,876,Control,HTTP
47828,52823,TCP,688,Data,DNS
25690,59679,ICMP,655,Control,FTP
54074,48147,UDP,451,Data,HTTP
33596,39310,ICMP,1248,Control,FTP
9068,39482,UDP,868,Data,FTP
61626,32300,TCP,1169,Control,FTP
61000,21351,ICMP,1213,Control,DNS
16022,61682,ICMP,816,Control,DNS
48450,2811,ICMP,595,Control,FTP
42141,53681,ICMP,645,Control,DNS
49266,61097,UDP,436,Data,FTP
11595,20895,UDP,421,Control,DNS
44758,8323,UDP,941,Control,HTTP
45906,48474,TCP,1343,Control,HTTP
25453,33866,TCP,742,Data,DNS
39897,2827,TCP,110,Data,HTTP
28344,28176,ICMP,630,Control,FTP
55890,3379,ICMP,1337,Data,FTP
46569,2875,UDP,243,Control,HTTP
39157,26384,TCP,455,Control,FTP
60739,42009,ICMP,411,Data,HTTP
51649,60717,UDP,1313,Data,FTP
9398,56188,ICMP,363,Data,FTP
22883,3551,UDP,646,Data,DNS
18635,45622,TCP,185,Control,FTP
64389,46247,TCP,275,Control,FTP
54341,12924,ICMP,1450,Data,HTTP
60500,28168,UDP,1263,Control,FTP
64210,24020,ICMP,95,Control,HTTP
4677,48243,ICMP,353,Data,DNS
11660,29290,ICMP,1303,Data,FTP
23041,8157,UDP,560,Data,FTP
16358,5789,TCP,780,Control,DNS
26342,33711,UDP,1027,Control,FTP
3775,44430,UDP,629,Control,HTTP
27737,30005,UDP,1041,Data,FTP
42780,7088,UDP,628,Control,HTTP
9495,8582,ICMP,330,Control,HTTP
42253,34934,ICMP,1078,Control,DNS
4703,41529,TCP,414,Control,FTP
23588,32075,ICMP,848,Control,FTP
49498,50483,ICMP,401,Data,FTP
13095,27664,TCP,1275,Data,DNS
8810,3321,ICMP,115,Control,DNS
20386,1861,UDP,574,Control,DNS
56455,42390,TCP,591,Data,FTP
20513,62969,ICMP,817,Control,FTP
9257,38632,ICMP,1272,Control,FTP
28790,30324,UDP,835,Control,FTP
46479,27297,TCP,1406,Data,DNS
55500,35131,ICMP,1334,Data,DNS
20546,43720,ICMP,745,Control,HTTP
19751,35582,ICMP,1006,Data,DNS
53414,40434,ICMP,1078,Data,DNS
36606,6180,TCP,857,Data,FTP
5276,7403,ICMP,1200,Data,DNS
16048,33830,UDP,1151,Control,FTP
48249,32180,TCP,487,Control,DNS
64005,56835,UDP,104,Data,DNS
7616,14491,UDP,152,Control,DNS
16730,11988,UDP,1342,Control,DNS
29626,47886,ICMP,425,Data,DNS
26797,17652,TCP,771,Control,FTP
35602,41768,ICMP,394,Data,HTTP
15519,54103,ICMP,1424,Data,HTTP
1947,37748,UDP,516,Control,HTTP
10677,27685,TCP,591,Data,HTTP
14726,61260,TCP,605,Data,DNS
54038,12093,TCP,1237,Control,FTP
35538,40753,TCP,1398,Control,HTTP
8358,34686,ICMP,677,Control,HTTP
49306,58885,ICMP,873,Control,HTTP
58787,19266,TCP,1382,Data,FTP
30421,19541,ICMP,681,Data,DNS
12807,5932,TCP,551,Data,HTTP
12098,18268,ICMP,656,Control,FTP
25836,25030,TCP,809,Data,DNS
13864,48495,UDP,519,Control,FTP
11764,11098,UDP,280,Data,FTP
45361,37098,TCP,304,Data,DNS
32400,42838,UDP,762,Data,FTP
50864,46994,UDP,123,Data,FTP
22237,31029,ICMP,312,Control,DNS
23068,25051,UDP,172,Data,HTTP
38685,7714,TCP,826,Data,FTP
56280,10387,TCP,655,Data,HTTP
34311,44858,ICMP,530,Control,DNS
53176,61558,ICMP,1494,Control,HTTP
49878,19010,ICMP,633,Data,FTP
53534,58809,ICMP,1418,Data,DNS
49220,20603,TCP,912,Data,DNS
50333,42498,UDP,221,Control,FTP
40388,64848,ICMP,1328,Control,DNS
42607,31842,TCP,680,Control,HTTP
38554,26504,TCP,433,Data,DNS
40203,16747,TCP,150,Data,HTTP
21194,16243,ICMP,1342,Control,FTP
13585,56065,ICMP,425,Control,DNS
30400,17243,UDP,728,Data,DNS
53296,7127,ICMP,508,Control,HTTP
9078,6241,ICMP,1211,Control,FTP
